Sample Number,ClassName,Snippet Number,Method,Exist,Description,Full Description
1,AbstractQueuedLongSynchronizer,1,void setState(long newState),True,,"

setState
protected final void setState(long newState)
Sets the value of synchronization state.
 This operation has memory semantics of a volatile write.

Parameters:
newState - the new state value


"
1,AbstractQueuedLongSynchronizer,2,long getState(),True,,"

getState
protected final long getState()
Returns the current value of synchronization state.
 This operation has memory semantics of a volatile read.

Returns:
current state value


"
1,AbstractQueuedLongSynchronizer,3,"boolean compareAndSetState(long expect, long update)",True,,"

compareAndSetState
protected final boolean compareAndSetState(long expect,
                                           long update)
Atomically sets synchronization state to the given updated
 value if the current state value equals the expected value.
 This operation has memory semantics of a volatile read
 and write.

Parameters:
expect - the expected value
update - the new value
Returns:
true if successful. False return indicates that the actual
         value was not equal to the expected value.


"
1,AbstractQueuedLongSynchronizer,4,void acquire(long arg),True,,"

acquire
public final void acquire(long arg)
Acquires in exclusive mode, ignoring interrupts.  Implemented
 by invoking at least once tryAcquire(long),
 returning on success.  Otherwise the thread is queued, possibly
 repeatedly blocking and unblocking, invoking tryAcquire(long) until success.  This method can be used
 to implement method Lock.lock().

Parameters:
arg - the acquire argument.  This value is conveyed to
        tryAcquire(long) but is otherwise uninterpreted and
        can represent anything you like.


"
1,AbstractQueuedLongSynchronizer,5,boolean release(long arg),True,,"

release
public final boolean release(long arg)
Releases in exclusive mode.  Implemented by unblocking one or
 more threads if tryRelease(long) returns true.
 This method can be used to implement method Lock.unlock().

Parameters:
arg - the release argument.  This value is conveyed to
        tryRelease(long) but is otherwise uninterpreted and
        can represent anything you like.
Returns:
the value returned from tryRelease(long)


"
2,AbstractQueuedSynchronizer,1,void acquire(int permits),True,,"

acquire
public final void acquire(int arg)
Acquires in exclusive mode, ignoring interrupts.  Implemented
 by invoking at least once tryAcquire(int),
 returning on success.  Otherwise the thread is queued, possibly
 repeatedly blocking and unblocking, invoking tryAcquire(int) until success.  This method can be used
 to implement method Lock.lock().

Parameters:
arg - the acquire argument.  This value is conveyed to
        tryAcquire(int) but is otherwise uninterpreted and
        can represent anything you like.


"
2,AbstractQueuedSynchronizer,2,"boolean tryAcquireNanos(int permits, long nanosTimeout)",True,,"

tryAcquireNanos
public final boolean tryAcquireNanos(int arg,
                                     long nanosTimeout)
                              throws InterruptedException
Attempts to acquire in exclusive mode, aborting if interrupted,
 and failing if the given timeout elapses.  Implemented by first
 checking interrupt status, then invoking at least once tryAcquire(int), returning on success.  Otherwise, the thread is
 queued, possibly repeatedly blocking and unblocking, invoking
 tryAcquire(int) until success or the thread is interrupted
 or the timeout elapses.  This method can be used to implement
 method Lock.tryLock(long, TimeUnit).

Parameters:
arg - the acquire argument.  This value is conveyed to
        tryAcquire(int) but is otherwise uninterpreted and
        can represent anything you like.
nanosTimeout - the maximum number of nanoseconds to wait
Returns:
true if acquired; false if timed out
Throws:
InterruptedException - if the current thread is interrupted


"
2,AbstractQueuedSynchronizer,3,void release(int permits),False,,NULL
2,AbstractQueuedSynchronizer,4,int getQueueLength(),True,,"

getQueueLength
public final int getQueueLength()
Returns an estimate of the number of threads waiting to
 acquire.  The value is only an estimate because the number of
 threads may change dynamically while this method traverses
 internal data structures.  This method is designed for use in
 monitoring system state, not for synchronization
 control.

Returns:
the estimated number of threads waiting to acquire


"
2,AbstractQueuedSynchronizer,5,boolean hasQueuedThreads(),True,,"

hasQueuedThreads
public final boolean hasQueuedThreads()
Queries whether any threads are waiting to acquire. Note that
 because cancellations due to interrupts and timeouts may occur
 at any time, a true return does not guarantee that any
 other thread will ever acquire.

 In this implementation, this operation returns in
 constant time.

Returns:
true if there may be other threads waiting to acquire


"
