Sample Number,ClassName,Snippet Number,Method,Exist,Description,Full Description
0,DefaultLoaderRepository,1,ClassLoader loadClass(String className),False,,NULL
0,DefaultLoaderRepository,2,void addClassLoader(ClassLoader cl),False,,NULL
0,DefaultLoaderRepository,3,void removeClassLoader(ClassLoader cl),False,,NULL
0,DefaultLoaderRepository,4,ClassLoader getClassLoader(String className),False,,NULL
0,DefaultLoaderRepository,5,int getClassLoaderCount(),False,,NULL
1,MLet,1,void addURL(URL url),True,,"

addURL
public void addURL(URL url)
Appends the specified URL to the list of URLs to search for classes and
 resources.

Specified by:
addURL in interface MLetMBean
Overrides:
addURL in class URLClassLoader
Parameters:
url - the URL to be added to the search path of URLs


"
1,MLet,2,void removeURL(URL url),False,,NULL
1,MLet,3,void addURLs(URL[] urls),False,,NULL
1,MLet,4,void removeURLs(URL[] urls),False,,NULL
1,MLet,5,void setLibraryDirectory(String libdir),True,,"

setLibraryDirectory
public void setLibraryDirectory(String libdir)
Sets the directory used by the library loader for storing
 native libraries before they are loaded into memory.

Specified by:
setLibraryDirectory in interface MLetMBean
Parameters:
libdir - The directory used by the library loader.
Throws:
UnsupportedOperationException - if this implementation
 does not support storing native libraries in this way.
See Also:
getLibraryDirectory()


"
2,MLetContent,1,void addMBean(String className),False,,NULL
2,MLetContent,2,void removeMBean(String className),False,,NULL
2,MLetContent,3,List<String> getMBeans(),False,,NULL
2,MLetContent,4,void setMBeans(List<String> mbeans),False,,NULL
2,MLetContent,5,String getMBeanCount(),False,,NULL
3,PrivateMLet,1,void addURL(URL url),False,,NULL
3,PrivateMLet,2,void close(),False,,NULL
3,PrivateMLet,3,void removeURL(URL url),False,,NULL
3,PrivateMLet,4,void setLibraryDirectory(String libdir),False,,NULL
3,PrivateMLet,5,void setURLs(URL[] urls),False,,NULL
