Sample Number,ClassName,Snippet Number,Method,Exist,Description,Full Description
0,XMLEventFactory,1,XMLEventFactory newInstance(),True,Creates a new instance of the factory in exactly the same manner as the newFactory() method.,"

newInstance
public static XMLEventFactory newInstance()
                                   throws FactoryConfigurationError
Creates a new instance of the factory in exactly the same manner as the
 newFactory() method.

Throws:
FactoryConfigurationError - if an instance of this factory cannot be loaded


"
0,XMLEventFactory,2,"XMLEvent createStartElement(QName name, String namespaceURI, String prefix, int attributeCount, Iterator iter)",False,,NULL
0,XMLEventFactory,3,"XMLEvent createEndElement(QName name, String namespaceURI, String prefix)",False,,NULL
0,XMLEventFactory,4,"XMLEvent createAttribute(QName name, String value)",False,,NULL
0,XMLEventFactory,5,"XMLEvent createCharacters(String text, boolean isCData)",False,,NULL
1,XMLInputFactory,1,XMLInputFactory newInstance(),True,Creates a new instance of the factory in exactly the same manner as the newFactory() method.,"

newInstance
public static XMLInputFactory newInstance()
                                   throws FactoryConfigurationError
Creates a new instance of the factory in exactly the same manner as the
 newFactory() method.

Throws:
FactoryConfigurationError - if an instance of this factory cannot be loaded


"
1,XMLInputFactory,2,XMLStreamReader createXMLStreamReader(InputStream in),True,Create a new XMLStreamReader from a java.io.InputStream,"

createXMLStreamReader
public abstract XMLStreamReader createXMLStreamReader(InputStream stream)
                                               throws XMLStreamException
Create a new XMLStreamReader from a java.io.InputStream

Parameters:
stream - the InputStream to read from
Throws:
XMLStreamException


"
1,XMLInputFactory,3,XMLStreamReader createXMLStreamReader(Reader in),True,Create a new XMLStreamReader from a reader,"

createXMLStreamReader
public abstract XMLStreamReader createXMLStreamReader(Reader reader)
                                               throws XMLStreamException
Create a new XMLStreamReader from a reader

Parameters:
reader - the XML data to read from
Throws:
XMLStreamException


"
1,XMLInputFactory,4,"XMLStreamReader createXMLStreamReader(String systemId, InputStream in)",True,Create a new XMLStreamReader from a java.io.InputStream,"

createXMLStreamReader
public abstract XMLStreamReader createXMLStreamReader(String systemId,
                                                      InputStream stream)
                                               throws XMLStreamException
Create a new XMLStreamReader from a java.io.InputStream

Parameters:
systemId - the system ID of the stream
stream - the InputStream to read from
Throws:
XMLStreamException


"
1,XMLInputFactory,5,"XMLStreamReader createXMLStreamReader(String systemId, Reader in)",True,Create a new XMLStreamReader from a java.io.InputStream,"

createXMLStreamReader
public abstract XMLStreamReader createXMLStreamReader(String systemId,
                                                      Reader reader)
                                               throws XMLStreamException
Create a new XMLStreamReader from a java.io.InputStream

Parameters:
systemId - the system ID of the stream
reader - the InputStream to read from
Throws:
XMLStreamException


"
1,XMLInputFactory,6,"XMLStreamReader createXMLStreamReader(String systemId, String encoding)",False,,NULL
1,XMLInputFactory,7,"XMLStreamReader createXMLStreamReader(String systemId, String encoding, String publicId, String systemId)",False,,NULL
1,XMLInputFactory,8,"XMLStreamReader createXMLStreamReader(String systemId, String encoding, String publicId, String systemId, String baseURI)",False,,NULL
1,XMLInputFactory,9,"XMLStreamReader createXMLStreamReader(String systemId, String encoding, String publicId, String systemId, String baseURI, String namespacePrefixes)",False,,NULL
1,XMLInputFactory,10,"XMLStreamReader createXMLStreamReader(String systemId, String encoding, String publicId, String systemId, String baseURI, String namespacePrefixes, String defaultNamespace)",False,,NULL
2,XMLOutputFactory,1,XMLOutputFactory newInstance(),True,Creates a new instance of the factory in exactly the same manner as the newFactory() method.,"

newInstance
public static XMLOutputFactory newInstance()
                                    throws FactoryConfigurationError
Creates a new instance of the factory in exactly the same manner as the
 newFactory() method.

Throws:
FactoryConfigurationError - if an instance of this factory cannot be loaded


"
2,XMLOutputFactory,2,XMLStreamWriter createXMLStreamWriter(OutputStream os),True,Create a new XMLStreamWriter that writes to a stream,"

createXMLStreamWriter
public abstract XMLStreamWriter createXMLStreamWriter(OutputStream stream)
                                               throws XMLStreamException
Create a new XMLStreamWriter that writes to a stream

Parameters:
stream - the stream to write to
Throws:
XMLStreamException


"
2,XMLOutputFactory,3,XMLStreamWriter createXMLStreamWriter(Writer writer),True,Create a new XMLStreamWriter that writes to a writer,"

createXMLStreamWriter
public abstract XMLStreamWriter createXMLStreamWriter(Writer stream)
                                               throws XMLStreamException
Create a new XMLStreamWriter that writes to a writer

Parameters:
stream - the writer to write to
Throws:
XMLStreamException


"
2,XMLOutputFactory,4,"XMLStreamWriter createXMLStreamWriter(OutputStream os, String encoding)",True,Create a new XMLStreamWriter that writes to a stream,"

createXMLStreamWriter
public abstract XMLStreamWriter createXMLStreamWriter(OutputStream stream,
                                                      String encoding)
                                               throws XMLStreamException
Create a new XMLStreamWriter that writes to a stream

Parameters:
stream - the stream to write to
encoding - the encoding to use
Throws:
XMLStreamException


"
2,XMLOutputFactory,5,"XMLStreamWriter createXMLStreamWriter(Writer writer, String encoding)",False,,NULL
